_id,simulation,simulationSpeed,elapsedRealTime,elapsedSimulationTime,cause.id,cause.params.inputId,cause.params.droneId,cause.params.detectorId,cause.params.controlModeId,cause.params.selected,cause.params.controlMode.id,cause.params.controlMode.key,cause.params.incidentId,cause.params.incidentType,cause.params.targetPosition,cause.params.type,cause.params.id
ObjectID(545cd79d6705bd9564aaa1f1),ObjectID(545cd79d6705bd9564aaa1f0),1,0,0,,,,,,,,,,,,,
ObjectID(545cd79d6705bd9564aaa210),ObjectID(545cd71f6705bd9564aa9760),1000,113200,89573650,1,,3,,,,,,,,,,
ObjectID(545cd79d6705bd9564aaa216),ObjectID(545cd79d6705bd9564aaa1f0),1,50,50,1,,1,,,,,,,,,,
ObjectID(545cd79d6705bd9564aaa235),ObjectID(545cd79d6705bd9564aaa1f0),1,50,50,1,,2,,,,,,,,,,
ObjectID(545cd79d6705bd9564aaa253),ObjectID(545cd79d6705bd9564aaa1f0),1,50,50,1,,3,,,,,,,,,,
ObjectID(545cd79e6705bd9564aaa271),ObjectID(545cd79e6705bd9564aaa270),1,0,0,,,,,,,,,,,,,
ObjectID(545cd79e6705bd9564aaa275),ObjectID(545cd6c66705bd9564aa8b7e),62,194200,11723200,4,,,2,,,,,,,"[ 204.7785500000025, -280.0854699999979 ]",,
ObjectID(545cd79e6705bd9564aaa290),ObjectID(545cd74f6705bd9564aa9c49),957,70550,61589150,1,,3,,,,,,,,,,
ObjectID(545cd79f6705bd9564aaa299),ObjectID(545cd74f6705bd9564aa9c49),957,71350,62354750,1,,3,,,,,,,,,,
ObjectID(545cd79f6705bd9564aaa2a1),ObjectID(545cd71f6705bd9564aa9760),1000,114950,91323650,0,0,2,,,,,,,,,,
ObjectID(545cd7a06705bd9564aaa2a6),ObjectID(545cd74f6705bd9564aa9c49),957,72000,62976800,0,6,,,,,2,"MANUAL",,,,,
ObjectID(545cd7a06705bd9564aaa2ad),ObjectID(545cd74f6705bd9564aa9c49),957,72350,63311750,1,,3,,,,,,,,,,
ObjectID(545cd7a16705bd9564aaa2b4),ObjectID(545cd71f6705bd9564aa9760),1000,116400,92773650,0,6,,,,,2,"MANUAL",,,,,
ObjectID(545cd7a16705bd9564aaa2b9),ObjectID(545cd71f6705bd9564aa9760),1000,116450,92823650,1,,3,,,,,,,,,,
ObjectID(545cd7a16705bd9564aaa2be),ObjectID(545cd71f6705bd9564aa9760),1000,116450,92823650,6,,3,,,,,,,,,"refueling",14
ObjectID(545cd7a16705bd9564aaa2c2),ObjectID(545cd71f6705bd9564aa9760),1000,116450,92823650,7,,3,,,,,,,,,"refueling",14
ObjectID(545cd7a26705bd9564aaa2c6),ObjectID(545cd74f6705bd9564aa9c49),957,73650,64555850,1,,3,,,,,,,,,,
ObjectID(545cd7a26705bd9564aaa2cc),ObjectID(545cd74f6705bd9564aa9c49),957,73700,64603700,0,0,3,,,,,,,,,,
ObjectID(545cd7a26705bd9564aaa2d1),ObjectID(545cd71f6705bd9564aa9760),1000,117950,94323650,0,0,2,,,,,,,,,,
ObjectID(545cd7a36705bd9564aaa2d5),ObjectID(545cd74f6705bd9564aa9c49),957,74800,65656400,0,6,,,,,2,"MANUAL",,,,,
ObjectID(545cd7a46705bd9564aaa2da),ObjectID(545cd74f6705bd9564aa9c49),957,75450,66278450,0,4,3,,,,,,,,,,
ObjectID(545cd7a46705bd9564aaa2df),ObjectID(545cd79e6705bd9564aaa270),1,5200,5200,0,0,2,,,,,,,,,,
ObjectID(545cd7a46705bd9564aaa2e3),ObjectID(545cd71f6705bd9564aa9760),1000,119200,95573650,0,6,,,,,2,"MANUAL",,,,,
ObjectID(545cd7a46705bd9564aaa2e7),ObjectID(545cd71f6705bd9564aa9760),1000,119650,96023650,0,4,2,,,,,,,,,,
ObjectID(545cd7a46705bd9564aaa2ec),ObjectID(545cd74f6705bd9564aa9c49),957,76150,66948350,0,4,3,,,,,,,,,,
ObjectID(545cd7a46705bd9564aaa2f2),ObjectID(545cd74f6705bd9564aa9c49),957,76150,66948350,4,,,3,,,,,,,"[ 651.9438099999958, -230.613599999997 ]",,
ObjectID(545cd7a56705bd9564aaa2f8),ObjectID(545cd74f6705bd9564aa9c49),957,76550,67331150,0,4,3,,,,,,,,,,
ObjectID(545cd7a76705bd9564aaa2ff),ObjectID(545cd79e6705bd9564aaa270),1,8200,8200,0,6,,,,,1,"ADDING WAYPOINTS",,,,,
ObjectID(545cd7a76705bd9564aaa303),ObjectID(545cd79d6705bd9564aaa1f0),1,9150,9150,0,0,1,,,,,,,,,,
ObjectID(545cd7a86705bd9564aaa31f),ObjectID(545cd74f6705bd9564aa9c49),957,79350,70010750,3,,,,,,,,3,"DangerAreaIncident",,,
ObjectID(545cd7a96705bd9564aaa326),ObjectID(545cd74f6705bd9564aa9c49),957,79850,70489250,0,4,3,,,,,,,,,,
ObjectID(545cd7aa6705bd9564aaa32e),ObjectID(545cd74f6705bd9564aa9c49),957,80950,71541950,0,4,3,,,,,,,,,,
ObjectID(545cd7ab6705bd9564aaa337),ObjectID(545cd74f6705bd9564aa9c49),957,81250,71829050,0,4,3,,,,,,,,,,
ObjectID(545cd7ab6705bd9564aaa341),ObjectID(545cd74f6705bd9564aa9c49),957,81650,72211850,0,4,3,,,,,,,,,,
ObjectID(545cd7ab6705bd9564aaa34c),ObjectID(545cd79e6705bd9564aaa270),1,11400,11400,0,4,2,,,,,,,,,,
ObjectID(545cd7ac6705bd9564aaa351),ObjectID(545cd79d6705bd9564aaa1f0),54,12200,12200,0,2,,,,,,,,,,,
ObjectID(545cd7ac6705bd9564aaa36d),ObjectID(545cd71f6705bd9564aa9760),1000,125400,101773650,0,4,2,,,,,,,,,,
ObjectID(545cd7ac6705bd9564aaa373),ObjectID(545cd74f6705bd9564aa9c49),957,82050,72594650,1,,3,,,,,,,,,,
ObjectID(545cd7ad6705bd9564aaa37e),ObjectID(545cd71f6705bd9564aa9760),1000,126350,102723650,0,4,2,,,,,,,,,,
ObjectID(545cd7ae6705bd9564aaa385),ObjectID(545cd71f6705bd9564aa9760),1000,127200,103573650,0,4,2,,,,,,,,,,
ObjectID(545cd7ae6705bd9564aaa38d),ObjectID(545cd74f6705bd9564aa9c49),957,83950,74412950,0,0,3,,,,,,,,,,
ObjectID(545cd7af6705bd9564aaa397),ObjectID(545cd79e6705bd9564aaa270),1,13850,13850,0,4,2,,,,,,,,,,
ObjectID(545cd7af6705bd9564aaa39d),ObjectID(545cd71f6705bd9564aa9760),1000,127900,104273650,0,4,2,,,,,,,,,,
ObjectID(545cd7af6705bd9564aaa3a6),ObjectID(545cd79d6705bd9564aaa1f0),187,14850,155300,0,2,,,,,,,,,,,
ObjectID(545cd7b06705bd9564aaa3c2),ObjectID(545cd71f6705bd9564aa9760),1000,128300,104673650,1,,2,,,,,,,,,,
ObjectID(545cd7b06705bd9564aaa3cb),ObjectID(545cd74f6705bd9564aa9c49),957,85400,75800600,0,6,,,,,2,"MANUAL",,,,,
ObjectID(545cd7b26705bd9564aaa3d5),ObjectID(545cd74f6705bd9564aa9c49),957,86300,76661900,1,,3,,,,,,,,,,
ObjectID(545cd7b26705bd9564aaa3df),ObjectID(545cd71f6705bd9564aa9760),1000,130200,106573650,0,6,,,,,2,"MANUAL",,,,,
ObjectID(545cd7b36705bd9564aaa3e7),ObjectID(545cd79d6705bd9564aaa1f0),187,17400,632150,0,0,2,,,,,,,,,,
ObjectID(545cd7b36705bd9564aaa403),ObjectID(545cd74f6705bd9564aa9c49),957,87350,77666750,0,0,3,,,,,,,,,,
ObjectID(545cd7b36705bd9564aaa40c),ObjectID(545cd71f6705bd9564aa9760),1000,131000,107373650,0,4,2,,,,,,,,,,
ObjectID(545cd7b46705bd9564aaa411),ObjectID(545cd79e6705bd9564aaa270),1,17800,17800,0,4,2,,,,,,,,,,
ObjectID(545cd7b46705bd9564aaa418),ObjectID(545cd79d6705bd9564aaa1f0),187,18500,837850,0,0,3,,,,,,,,,,
ObjectID(545cd7b56705bd9564aaa434),ObjectID(545cd71f6705bd9564aa9760),1000,132000,108373650,0,4,2,,,,,,,,,,
ObjectID(545cd7b56705bd9564aaa43a),ObjectID(545cd74f6705bd9564aa9c49),957,88650,78910850,0,6,,,,,1,"ADDING WAYPOINTS",,,,,
ObjectID(545cd7b66705bd9564aaa443),ObjectID(545cd79d6705bd9564aaa1f0),187,19400,1006150,2,,,,,,,,1,"PayloadIncident",,,
ObjectID(545cd7b66705bd9564aaa45f),ObjectID(545cd74f6705bd9564aa9c49),957,89150,79389350,0,6,,,,,2,"MANUAL",,,,,
ObjectID(545cd7b66705bd9564aaa468),ObjectID(545cd74f6705bd9564aa9c49),957,89150,79389350,1,,3,,,,,,,,,,
ObjectID(545cd7b76705bd9564aaa471),ObjectID(545cd71f6705bd9564aa9760),1000,133100,109473650,0,4,2,,,,,,,,,,
ObjectID(545cd7b76705bd9564aaa478),ObjectID(545cd79d6705bd9564aaa1f0),187,19950,1109000,0,0,1,,,,,,,,,,
ObjectID(545cd7b86705bd9564aaa494),ObjectID(545cd74f6705bd9564aa9c49),957,90300,80489900,0,0,3,,,,,,,,,,
ObjectID(545cd7b96705bd9564aaa49c),ObjectID(545cd71f6705bd9564aa9760),1000,134650,111023650,0,4,2,,,,,,,,,,
ObjectID(545cd7b96705bd9564aaa4a4),ObjectID(545cd74f6705bd9564aa9c49),957,91350,81494750,0,6,,,,,2,"MANUAL",,,,,
ObjectID(545cd7b96705bd9564aaa4ac),ObjectID(545cd79e6705bd9564aaa270),1,21250,21250,0,5,,,,true,,,,,,,
ObjectID(545cd7ba6705bd9564aaa4b3),ObjectID(545cd74f6705bd9564aa9c49),957,92000,82116800,0,4,3,,,,,,,,,,
ObjectID(545cd7bb6705bd9564aaa4b8),ObjectID(545cd79e6705bd9564aaa270),1,22150,22150,0,4,2,,,,,,,,,,
ObjectID(545cd7bb6705bd9564aaa4be),ObjectID(545cd74f6705bd9564aa9c49),957,92650,82738850,0,4,3,,,,,,,,,,
ObjectID(545cd7bb6705bd9564aaa4c4),ObjectID(545cd6d46705bd9564aa8d5b),399,203550,70010150,3,,,,,,,,3,"DangerAreaIncident",,,
ObjectID(545cd7bc6705bd9564aaa4c5),ObjectID(545cd79d6705bd9564aaa1f0),187,23800,1828950,0,4,1,,,,,,,,,,
ObjectID(545cd7bc6705bd9564aaa4e1),ObjectID(545cd71f6705bd9564aa9760),1000,137100,113473650,1,,2,,,,,,,,,,
ObjectID(545cd7bd6705bd9564aaa4e9),ObjectID(545cd74f6705bd9564aa9c49),957,94300,84317900,0,4,3,,,,,,,,,,
ObjectID(545cd7bd6705bd9564aaa4f0),ObjectID(545cd79d6705bd9564aaa1f0),187,24750,2006600,2,,,,,,,,2,"DangerAreaIncident",,,
ObjectID(545cd7be6705bd9564aaa50c),ObjectID(545cd74f6705bd9564aa9c49),957,95000,84987800,1,,3,,,,,,,,,,
ObjectID(545cd7be6705bd9564aaa513),ObjectID(545cd79d6705bd9564aaa1f0),187,25350,2118800,0,6,,,,,1,"ADDING WAYPOINTS",,,,,
ObjectID(545cd7bf6705bd9564aaa52f),ObjectID(545cd71f6705bd9564aa9760),1000,139300,115673650,1,,2,,,,,,,,,,
ObjectID(545cd7c06705bd9564aaa536),ObjectID(545cd79d6705bd9564aaa1f0),187,26200,2277750,0,4,1,,,,,,,,,,
ObjectID(545cd7c06705bd9564aaa552),ObjectID(545cd6c66705bd9564aa8b7e),62,219900,13316600,1,,1,,,,,,,,,,
ObjectID(545cd7c06705bd9564aaa56d),ObjectID(545cd6c66705bd9564aa8b7e),62,219900,13316600,6,,1,,,,,,,,,"refueling","r1"
ObjectID(545cd7c06705bd9564aaa587),ObjectID(545cd79d6705bd9564aaa1f0),187,26550,2343200,0,4,1,,,,,,,,,,
ObjectID(545cd7c06705bd9564aaa5a4),ObjectID(545cd74f6705bd9564aa9c49),957,96250,86184050,0,0,3,,,,,,,,,,
ObjectID(545cd7c06705bd9564aaa5aa),ObjectID(545cd6c66705bd9564aa8b7e),62,220150,13332100,7,,1,,,,,,,,,"refueling","r1"
ObjectID(545cd7c06705bd9564aaa5c4),ObjectID(545cd6c66705bd9564aa8b7e),62,220200,13335200,1,,1,,,,,,,,,,
ObjectID(545cd7c16705bd9564aaa5de),ObjectID(545cd79e6705bd9564aaa270),1,26300,26300,0,4,2,,,,,,,,,,
ObjectID(545cd7c16705bd9564aaa5e5),ObjectID(545cd74f6705bd9564aa9c49),957,96800,86710400,0,6,,,,,2,"MANUAL",,,,,
ObjectID(545cd7c16705bd9564aaa5eb),ObjectID(545cd79d6705bd9564aaa1f0),187,27350,2492800,0,4,1,,,,,,,,,,
ObjectID(545cd7c26705bd9564aaa609),ObjectID(545cd74f6705bd9564aa9c49),957,97300,87188900,0,4,3,,,,,,,,,,
ObjectID(545cd7c26705bd9564aaa60e),ObjectID(545cd79e6705bd9564aaa270),1,27250,27250,0,4,2,,,,,,,,,,
ObjectID(545cd7c36705bd9564aaa616),ObjectID(545cd6f16705bd9564aa903f),55,182100,8000700,2,,,,,,,,0,"DangerAreaIncident",,,
ObjectID(545cd7c46705bd9564aaa631),ObjectID(545cd79d6705bd9564aaa1f0),187,29050,2810700,0,6,,,,,2,"MANUAL",,,,,
ObjectID(545cd7c56705bd9564aaa64f),ObjectID(545cd79d6705bd9564aaa1f0),187,29650,2922900,0,4,1,,,,,,,,,,
ObjectID(545cd7c56705bd9564aaa66d),ObjectID(545cd79d6705bd9564aaa1f0),187,30150,3016400,0,4,1,,,,,,,,,,
ObjectID(545cd7c56705bd9564aaa68b),ObjectID(545cd74f6705bd9564aa9c49),957,99850,89629250,0,1,3,,,,,,,,,,
ObjectID(545cd7c66705bd9564aaa690),ObjectID(545cd79d6705bd9564aaa1f0),187,30600,3100550,0,4,1,,,,,,,,,,
ObjectID(545cd7c66705bd9564aaa6ae),ObjectID(545cd79d6705bd9564aaa1f0),187,30900,3156650,0,0,1,,,,,,,,,,
ObjectID(545cd7c66705bd9564aaa6cc),ObjectID(545cd79e6705bd9564aaa270),1,30300,30300,0,0,3,,,,,,,,,,
ObjectID(545cd7c76705bd9564aaa6d4),ObjectID(545cd71f6705bd9564aa9760),1000,144350,120723650,1,,2,,,,,,,,,,
ObjectID(545cd7c76705bd9564aaa6da),ObjectID(545cd71f6705bd9564aa9760),1000,144350,120723650,6,,2,,,,,,,,,"refueling",12
ObjectID(545cd7c76705bd9564aaa6df),ObjectID(545cd71f6705bd9564aa9760),1000,144350,120723650,7,,2,,,,,,,,,"refueling",12
ObjectID(545cd7c96705bd9564aaa6e4),ObjectID(545cd74f6705bd9564aa9c49),957,102300,91973900,1,,3,,,,,,,,,,
ObjectID(545cd7c96705bd9564aaa6e9),ObjectID(545cd74f6705bd9564aa9c49),957,102300,91973900,6,,3,,,,,,,,,"land",21
ObjectID(545cd7c96705bd9564aaa6ed),ObjectID(545cd74f6705bd9564aa9c49),957,102300,91973900,7,,3,,,,,,,,,"land",21
ObjectID(545cd7cc6705bd9564aaa6f1),ObjectID(545cd74f6705bd9564aa9c49),957,104550,94127150,0,0,1,,,,,,,,,,
ObjectID(545cd7cc6705bd9564aaa6f5),ObjectID(545cd79e6705bd9564aaa270),1,34450,34450,0,6,,,,,1,"ADDING WAYPOINTS",,,,,
ObjectID(545cd7cd6705bd9564aaa6fd),ObjectID(545cd79d6705bd9564aaa1f0),187,35300,3979450,0,5,,,,true,,,,,,,
ObjectID(545cd7cd6705bd9564aaa71b),ObjectID(545cd79d6705bd9564aaa1f0),187,35450,4007500,2,,,,,,,,3,"DangerAreaIncident",,,
ObjectID(545cd7ce6705bd9564aaa739),ObjectID(545cd74f6705bd9564aa9c49),957,105650,95179850,0,6,,,,,2,"MANUAL",,,,,
ObjectID(545cd7ce6705bd9564aaa73d),ObjectID(545cd6c66705bd9564aa8b7e),80,229450,13908700,0,2,,,,,,,,,,,
ObjectID(545cd7ce6705bd9564aaa756),ObjectID(545cd79e6705bd9564aaa270),1,35450,35450,0,4,3,,,,,,,,,,
ObjectID(545cd7ce6705bd9564aaa75f),ObjectID(545cd79d6705bd9564aaa1f0),187,36300,4166450,1,,3,,,,,,,,,,
ObjectID(545cd7ce6705bd9564aaa77d),ObjectID(545cd79d6705bd9564aaa1f0),187,36350,4175800,0,4,1,,,,,,,,,,
ObjectID(545cd7cf6705bd9564aaa799),ObjectID(545cd74f6705bd9564aa9c49),957,106400,95897600,0,4,1,,,,,,,,,,
ObjectID(545cd7cf6705bd9564aaa79e),ObjectID(545cd79d6705bd9564aaa1f0),187,37050,4306700,1,,2,,,,,,,,,,
ObjectID(545cd7cf6705bd9564aaa7ba),ObjectID(545cd79d6705bd9564aaa1f0),187,37050,4306700,6,,2,,,,,,,,,"surveillance","surveillance_uav_2_area_1"
ObjectID(545cd7cf6705bd9564aaa7d9),ObjectID(545cd74f6705bd9564aa9c49),957,106800,96280400,0,4,1,,,,,,,,,,
ObjectID(545cd7cf6705bd9564aaa7df),ObjectID(545cd6c66705bd9564aa8b7e),80,230650,14004700,1,,2,,,,,,,,,,
ObjectID(545cd7d06705bd9564aaa7f8),ObjectID(545cd74f6705bd9564aa9c49),957,107050,96519650,0,4,1,,,,,,,,,,
ObjectID(545cd7d06705bd9564aaa7ff),ObjectID(545cd79e6705bd9564aaa270),1,37150,37150,0,4,3,,,,,,,,,,
ObjectID(545cd7d16705bd9564aaa809),ObjectID(545cd6c66705bd9564aa8b7e),106,231500,14072700,0,2,,,,,,,,,,,
ObjectID(545cd7d26705bd9564aaa821),ObjectID(545cd74f6705bd9564aa9c49),957,108750,98146550,2,,,,,,,,4,"FuelIncident",,,
ObjectID(545cd7d26705bd9564aaa828),ObjectID(545cd74f6705bd9564aa9c49),957,108850,98242250,0,6,,,,,1,"ADDING WAYPOINTS",,,,,
ObjectID(545cd7d36705bd9564aaa82f),ObjectID(545cd74f6705bd9564aa9c49),957,109250,98625050,0,6,,,,,2,"MANUAL",,,,,
ObjectID(545cd7d36705bd9564aaa836),ObjectID(545cd79d6705bd9564aaa1f0),187,39800,4820950,0,0,2,,,,,,,,,,
ObjectID(545cd7d46705bd9564aaa855),ObjectID(545cd74f6705bd9564aa9c49),957,110100,99438500,0,0,1,,,,,,,,,,
ObjectID(545cd7d46705bd9564aaa85c),ObjectID(545cd79e6705bd9564aaa270),1,39850,39850,0,4,3,,,,,,,,,,
ObjectID(545cd7d66705bd9564aaa867),ObjectID(545cd79e6705bd9564aaa270),1,40900,40900,0,4,3,,,,,,,,,,
ObjectID(545cd7d66705bd9564aaa873),ObjectID(545cd74f6705bd9564aa9c49),957,111550,100826150,0,6,,,,,2,"MANUAL",,,,,
ObjectID(545cd7d76705bd9564aaa87a),ObjectID(545cd6f16705bd9564aa903f),55,195950,8762450,1,,1,,,,,,,,,,
ObjectID(545cd7d76705bd9564aaa895),ObjectID(545cd79d6705bd9564aaa1f0),187,42300,5288450,0,0,3,,,,,,,,,,
ObjectID(545cd7d76705bd9564aaa8b4),ObjectID(545cd74f6705bd9564aa9c49),957,112250,101496050,0,4,1,,,,,,,,,,
ObjectID(545cd7d86705bd9564aaa8ba),ObjectID(545cd7d86705bd9564aaa8b9),1,0,0,,,,,,,,,,,,,
ObjectID(545cd7d86705bd9564aaa8d9),ObjectID(545cd7d86705bd9564aaa8b9),1,50,50,1,,1,,,,,,,,,,
ObjectID(545cd7d86705bd9564aaa8f8),ObjectID(545cd7d86705bd9564aaa8b9),1,50,50,1,,2,,,,,,,,,,
ObjectID(545cd7d86705bd9564aaa916),ObjectID(545cd7d86705bd9564aaa8b9),1,50,50,1,,3,,,,,,,,,,
ObjectID(545cd7d86705bd9564aaa933),ObjectID(545cd79d6705bd9564aaa1f0),187,43400,5494150,1,,1,,,,,,,,,,
ObjectID(545cd7d96705bd9564aaa952),ObjectID(545cd79e6705bd9564aaa270),1,43050,43050,0,0,1,,,,,,,,,,
ObjectID(545cd7d96705bd9564aaa95e),ObjectID(545cd71f6705bd9564aa9760),1000,157050,133423650,1,,2,,,,,,,,,,
ObjectID(545cd7d96705bd9564aaa963),ObjectID(545cd6c66705bd9564aa8b7e),106,237700,14729900,0,1,2,,,,,,,,,,
ObjectID(545cd7da6705bd9564aaa97b),ObjectID(545cd6c66705bd9564aa8b7e),106,238600,14825300,1,,1,,,,,,,,,,
ObjectID(545cd7da6705bd9564aaa993),ObjectID(545cd6c66705bd9564aa8b7e),106,238600,14825300,6,,1,,,,,,,,,"surveillance",1
ObjectID(545cd7db6705bd9564aaa9b0),ObjectID(545cd79d6705bd9564aaa1f0),187,45950,5971000,4,,,3,,,,,,,"[ 581.6880000000037, -335.8493699999976 ]",,
ObjectID(545cd7dc6705bd9564aaa9ce),ObjectID(545cd74f6705bd9564aa9c49),957,115900,104989100,0,1,1,,,,,,,,,,
ObjectID(545cd7dd6705bd9564aaa9d3),ObjectID(545cd79d6705bd9564aaa1f0),187,47650,6288900,0,0,3,,,,,,,,,,
ObjectID(545cd7de6705bd9564aaa9f1),ObjectID(545cd74f6705bd9564aa9c49),957,117850,106855250,4,,,1,,,,,,,"[ 600.9237300000141, -92.93092000000027 ]",,
ObjectID(545cd7de6705bd9564aaa9f6),ObjectID(545cd79d6705bd9564aaa1f0),187,48300,6410450,1,,3,,,,,,,,,,
ObjectID(545cd7de6705bd9564aaaa14),ObjectID(545cd79d6705bd9564aaa1f0),187,48300,6410450,6,,3,,,,,,,,,"surveillance","surveillance_uav_3_area_2"
ObjectID(545cd7e16705bd9564aaaa33),ObjectID(545cd6c66705bd9564aa8b7e),106,244500,15450700,0,0,3,,,,,,,,,,
ObjectID(545cd7e16705bd9564aaaa50),ObjectID(545cd79d6705bd9564aaa1f0),187,51200,6952750,0,4,3,,,,,,,,,,
ObjectID(545cd7e36705bd9564aaaa6f),ObjectID(545cd79d6705bd9564aaa1f0),187,51950,7093000,0,0,1,,,,,,,,,,
ObjectID(545cd7e46705bd9564aaaa8e),ObjectID(545cd79e6705bd9564aaa270),1,52300,52300,0,6,,,,,1,"ADDING WAYPOINTS",,,,,
ObjectID(545cd7e46705bd9564aaaa9a),ObjectID(545cd7d86705bd9564aaa8b9),1,9900,9900,0,0,1,,,,,,,,,,
ObjectID(545cd7e46705bd9564aaaab6),ObjectID(545cd79d6705bd9564aaa1f0),187,53150,7317400,0,0,2,,,,,,,,,,
ObjectID(545cd7e56705bd9564aaaad5),ObjectID(545cd79d6705bd9564aaa1f0),187,53500,7382850,1,,1,,,,,,,,,,
ObjectID(545cd7e56705bd9564aaaaf4),ObjectID(545cd79e6705bd9564aaa270),1,53400,53400,0,4,1,,,,,,,,,,
ObjectID(545cd7e66705bd9564aaab01),ObjectID(545cd79d6705bd9564aaa1f0),187,54100,7495050,0,0,1,,,,,,,,,,
ObjectID(545cd7e76705bd9564aaab1f),ObjectID(545cd79d6705bd9564aaa1f0),187,54850,7635300,0,0,2,,,,,,,,,,
ObjectID(545cd7e76705bd9564aaab3d),ObjectID(545cd7d86705bd9564aaa8b9),1,12100,12100,0,1,1,,,,,,,,,,
ObjectID(545cd7e76705bd9564aaab59),ObjectID(545cd6c66705bd9564aa8b7e),106,248800,15906500,5,,3,,,,,,,,,,
ObjectID(545cd7e86705bd9564aaab76),ObjectID(545cd79e6705bd9564aaa270),1,55150,55150,0,4,1,,,,,,,,,,
ObjectID(545cd7e96705bd9564aaab84),ObjectID(545cd7d86705bd9564aaa8b9),1,13200,13200,0,1,1,,,,,,,,,,
ObjectID(545cd7e96705bd9564aaaba0),ObjectID(545cd79e6705bd9564aaa270),1,55800,55800,0,4,1,,,,,,,,,,
ObjectID(545cd7e96705bd9564aaabaf),ObjectID(545cd79d6705bd9564aaa1f0),187,56850,8009300,2,,,,,,,,0,"DangerAreaIncident",,,
ObjectID(545cd7e96705bd9564aaabcd),ObjectID(545cd6b26705bd9564aa8aa0),615,268450,153218950,0,0,2,,,,,,,,,,
ObjectID(545cd7ea6705bd9564aaabcf),ObjectID(545cd6c66705bd9564aa8b7e),106,251150,16155600,1,,1,,,,,,,,,,
ObjectID(545cd7eb6705bd9564aaabe6),ObjectID(545cd79d6705bd9564aaa1f0),187,57950,8215000,0,4,2,,,,,,,,,,
ObjectID(545cd7eb6705bd9564aaac04),ObjectID(545cd6b26705bd9564aa8aa0),615,269800,154049200,0,6,,,,,2,"MANUAL",,,,,
ObjectID(545cd7ed6705bd9564aaac06),ObjectID(545cd6b26705bd9564aa8aa0),615,270800,154664200,0,4,2,,,,,,,,,,
ObjectID(545cd7ed6705bd9564aaac09),ObjectID(545cd7d86705bd9564aaa8b9),120,16200,16200,0,2,,,,,,,,,,,
ObjectID(545cd7ed6705bd9564aaac25),ObjectID(545cd6b26705bd9564aa8aa0),615,271450,155063950,0,4,2,,,,,,,,,,
ObjectID(545cd7ee6705bd9564aaac28),ObjectID(545cd6b26705bd9564aa8aa0),615,272100,155463700,0,4,2,,,,,,,,,,
ObjectID(545cd7ef6705bd9564aaac2c),ObjectID(545cd79d6705bd9564aaa1f0),187,60950,8776000,0,0,2,,,,,,,,,,
ObjectID(545cd7ef6705bd9564aaac4a),ObjectID(545cd79e6705bd9564aaa270),1,60650,60650,0,0,2,,,,,,,,,,
ObjectID(545cd7f06705bd9564aaac59),ObjectID(545cd79d6705bd9564aaa1f0),187,61500,8878850,0,0,1,,,,,,,,,,
ObjectID(545cd7f06705bd9564aaac77),ObjectID(545cd6b26705bd9564aa8aa0),615,273100,156078700,0,4,2,,,,,,,,,,
ObjectID(545cd7f16705bd9564aaac7c),ObjectID(545cd6b26705bd9564aa8aa0),615,273700,156447700,0,4,2,,,,,,,,,,
ObjectID(545cd7f16705bd9564aaac82),ObjectID(545cd6b26705bd9564aa8aa0),615,274150,156724450,0,4,2,,,,,,,,,,
ObjectID(545cd7f26705bd9564aaac89),ObjectID(545cd6b26705bd9564aa8aa0),615,274450,156908950,2,,,,,,,,4,"FuelIncident",,,
ObjectID(545cd7f26705bd9564aaac90),ObjectID(545cd6b26705bd9564aa8aa0),615,274650,157031950,0,4,2,,,,,,,,,,
ObjectID(545cd7f46705bd9564aaac99),ObjectID(545cd7f46705bd9564aaac98),1,0,0,,,,,,,,,,,,,
ObjectID(545cd7f46705bd9564aaac9d),ObjectID(545cd6b26705bd9564aa8aa0),615,276650,158261950,0,4,2,,,,,,,,,,
ObjectID(545cd7f56705bd9564aaaca6),ObjectID(545cd79d6705bd9564aaa1f0),187,65850,9692300,4,,,2,,,,,,,"[ 151.6297499999987, -224.8486900000024 ]",,
ObjectID(545cd7f66705bd9564aaacc4),ObjectID(545cd6b26705bd9564aa8aa0),615,277950,159061450,1,,2,,,,,,,,,,
ObjectID(545cd7f76705bd9564aaaccd),ObjectID(545cd7d86705bd9564aaa8b9),120,24400,1000200,2,,,,,,,,1,"PayloadIncident",,,
ObjectID(545cd7f76705bd9564aaace9),ObjectID(545cd6b26705bd9564aa8aa0),615,279300,159891700,0,4,2,,,,,,,,,,
ObjectID(545cd7f86705bd9564aaacf1),ObjectID(545cd79e6705bd9564aaa270),782,67300,67300,0,2,,,,,,,,,,,
ObjectID(545cd7f96705bd9564aaad01),ObjectID(545cd7f96705bd9564aaad00),1,0,0,,,,,,,,,,,,,
ObjectID(545cd7f96705bd9564aaad0f),ObjectID(545cd7f96705bd9564aaad00),1,50,50,1,,1,,,,,,,,,,
ObjectID(545cd7f96705bd9564aaad1d),ObjectID(545cd79e6705bd9564aaa270),782,68500,1005700,2,,,,,,,,1,"PayloadIncident",,,
ObjectID(545cd7f96705bd9564aaad2c),ObjectID(545cd79d6705bd9564aaa1f0),187,69250,10328100,1,,1,,,,,,,,,,
ObjectID(545cd7f96705bd9564aaad4a),ObjectID(545cd79d6705bd9564aaa1f0),187,69400,10356150,1,,2,,,,,,,,,,
